,winner,loser,winner_score,loser_score,year,joincol,assist_percentage,block_percentage,effective_field_goal_percentage,field_goal_percentage,free_throw_attempt_rate,free_throw_percentage,free_throws_per_field_goal_attempt,offensive_rating,offensive_rebound_percentage,opp_assist_percentage,opp_block_percentage,opp_effective_field_goal_percentage,opp_field_goal_percentage,opp_free_throw_attempt_rate,opp_free_throws_per_field_goal_attempt,opp_offensive_rebound_percentage,opp_three_point_attempt_rate,opp_three_point_field_goal_percentage,opp_total_rebound_percentage,opp_true_shooting_percentage,opp_turnover_percentage,opp_two_point_field_goal_percentage,pace,steal_percentage,strength_of_schedule,three_point_attempt_rate,three_point_field_goal_percentage,total_rebound_percentage,true_shooting_percentage,turnover_percentage,two_point_field_goal_percentage,win_percentage,wins,did_win
0,ARKANSAS-STATE,CHATTANOOGA,73,67,2016,1,1,-5.1,-0.011,-0.005,0.021,-0.072,-0.015,-3.1,0.3,5.3,0.2,-0.008,-0.012,0.05,0.009,-5,0.048,-0.026,-3,-0.014,-2.3,0.007,0.7,-3.6,-0.02,-0.065,0.034,3,-0.02,-0.6,-0.042,0.012,1,1
0,ARKANSAS-STATE,CHATTANOOGA,73,67,2016,1,-1,5.1,0.011,0.005,-0.021,0.072,0.015,3.1,-0.3,-5.3,-0.2,0.008,0.012,-0.05,-0.009,5,-0.048,0.026,3,0.014,2.3,-0.007,-0.7,3.6,0.02,0.065,-0.034,-3,0.02,0.6,0.042,-0.012,-1,0
0,AUSTIN-PEAY,DELAWARE,76,75,2016,1,-9.5,-3.4,0.06,0.047,0.079,0.022,0.062,8.5,-3.1,-8.1,-2,0.039,0.045,-0.093,-0.044,8.5,-0.043,0.007,5.2,0.036,2.8,0.059,5.7,-0.2,-0.9,0.023,0.05,-5.2,0.061,-0.3,0.052,-0.027,-2,1
0,AUSTIN-PEAY,DELAWARE,76,75,2016,1,9.5,3.4,-0.06,-0.047,-0.079,-0.022,-0.062,-8.5,3.1,8.1,2,-0.039,-0.045,0.093,0.044,-8.5,0.043,-0.007,-5.2,-0.036,-2.8,-0.059,-5.7,0.2,0.9,-0.023,-0.05,5.2,-0.061,0.3,-0.052,0.027,2,0
0,NEW-MEXICO-STATE,BETHUNE-COOKMAN,89,73,2016,1,2,1.7,0.059,0.052,0.157,0.05,0.125,13.4,5.6,-16.2,-4,-0.062,-0.05,-0.04,-0.024,-5.9,-0.031,-0.041,-7.4,-0.054,-0.4,-0.063,-0.1,-3.7,7.39,0.03,0.017,7.4,0.07,1.2,0.079,0.511,18,1
0,NEW-MEXICO-STATE,BETHUNE-COOKMAN,89,73,2016,1,-2,-1.7,-0.059,-0.052,-0.157,-0.05,-0.125,-13.4,-5.6,16.2,4,0.062,0.05,0.04,0.024,5.9,0.031,0.041,7.4,0.054,0.4,0.063,0.1,3.7,-7.39,-0.03,-0.017,-7.4,-0.07,-1.2,-0.079,-0.511,-18,0
0,ALBANY-NY,BROWN,80,76,2016,1,-5.3,0.3,0.001,0.024,-0.112,-0.002,-0.086,4.1,6.6,1.3,-2.7,-0.062,-0.068,-0.064,-0.049,-6.6,0.063,-0.031,-7.7,-0.059,-3.7,-0.073,-6.8,-2.7,-0.61,-0.135,0.005,7.7,-0.011,-2,0.009,0.167,8,1
0,ALBANY-NY,BROWN,80,76,2016,1,5.3,-0.3,-0.001,-0.024,0.112,0.002,0.086,-4.1,-6.6,-1.3,2.7,0.062,0.068,0.064,0.049,6.6,-0.063,0.031,7.7,0.059,3.7,0.073,6.8,2.7,0.61,0.135,-0.005,-7.7,0.011,2,-0.009,-0.167,-8,0
0,CENTRAL-ARKANSAS,ARMY,81,76,2016,1,-6.2,2.5,-0.02,-0.004,0.08,0.063,0.075,2.8,1.7,11.6,-4,0.053,0.025,-0.016,-0.009,8.2,0.09,0.062,3,0.046,-1.9,0.023,0.2,0,0.34,-0.112,0.022,-3,-0.003,-1.7,-0.043,-0.156,-5,1
0,CENTRAL-ARKANSAS,ARMY,81,76,2016,1,6.2,-2.5,0.02,0.004,-0.08,-0.063,-0.075,-2.8,-1.7,-11.6,4,-0.053,-0.025,0.016,0.009,-8.2,-0.09,-0.062,-3,-0.046,1.9,-0.023,-0.2,0,-0.34,0.112,-0.022,3,0.003,1.7,0.043,0.156,5,0
0,OKLAHOMA,CLEMSON,70,64,2016,1,-5.9,2,-0.036,-0.026,0.025,-0.01,0.014,-9.4,-0.5,3.1,1.9,-0.019,-0.022,0.093,0.044,-2.4,0.011,0.008,-1.2,-0.019,-1.2,-0.038,3.4,-1,2.64,-0.045,-0.013,1.2,-0.03,2.8,-0.041,-0.16,-6,1
0,OKLAHOMA,CLEMSON,70,64,2016,1,5.9,-2,0.036,0.026,-0.025,0.01,-0.014,9.4,0.5,-3.1,-1.9,0.019,0.022,-0.093,-0.044,2.4,-0.011,-0.008,1.2,0.019,1.2,0.038,-3.4,1,-2.64,0.045,0.013,-1.2,0.03,-2.8,0.041,0.16,6,0
0,STANFORD,COLORADO-STATE,56,49,2016,1,9.3,-2,-0.002,0.015,-0.008,-0.049,-0.025,-6.5,-2,10,0.7,0.049,0.037,0.065,0.048,-1.8,-0.006,0.065,1,0.048,3.5,0.018,1.4,0.9,6.42,-0.086,-0.019,-1,-0.01,2.3,0.013,-0.215,-10,1
0,STANFORD,COLORADO-STATE,56,49,2016,1,-9.3,2,0.002,-0.015,0.008,0.049,0.025,6.5,2,-10,-0.7,-0.049,-0.037,-0.065,-0.048,1.8,0.006,-0.065,-1,-0.048,-3.5,-0.018,-1.4,-0.9,-6.42,0.086,0.019,1,0.01,-2.3,-0.013,0.215,10,0
0,CORNELL,LAFAYETTE,82,75,2016,1,2.8,-1.8,0.03,0.023,-0.003,-0.013,-0.006,5.6,2.5,-5.3,4.4,-0.023,-0.001,0.003,0.019,-1.8,-0.095,-0.025,-2.6,-0.013,-2.4,-0.009,1,0.2,1.95,0.037,0.005,2.6,0.025,-0.5,0.048,-0.024,-1,1
0,CORNELL,LAFAYETTE,82,75,2016,1,-2.8,1.8,-0.03,-0.023,0.003,0.013,0.006,-5.6,-2.5,5.3,-4.4,0.023,0.001,-0.003,-0.019,1.8,0.095,0.025,2.6,0.013,2.4,0.009,-1,-0.2,-1.95,-0.037,-0.005,-2.6,-0.025,0.5,-0.048,0.024,1,0
0,DAVIDSON,ARIZONA-STATE,68,60,2016,1,12.9,-0.3,0.002,0.003,-0.004,0.004,-0.001,-2.6,0.7,-12,-0.5,-0.057,-0.047,0.034,0.017,-5.3,-0.072,0.017,-4.5,-0.05,-0.9,-0.101,-3,-0.8,-2.85,0.022,-0.025,4.5,0.002,2.7,0.032,0.076,2,1
0,DAVIDSON,ARIZONA-STATE,68,60,2016,1,-12.9,0.3,-0.002,-0.003,0.004,-0.004,0.001,2.6,-0.7,12,0.5,0.057,0.047,-0.034,-0.017,5.3,0.072,-0.017,4.5,0.05,0.9,0.101,3,0.8,2.85,-0.022,0.025,-4.5,-0.002,-2.7,-0.032,-0.076,-2,0
0,FLORIDA-STATE,DETROIT-MERCY,100,71,2016,1,1.3,6.8,0.025,0.038,0,0.025,0.01,10.7,6,-1.5,-3.1,-0.091,-0.084,-0.104,-0.063,-1.6,-0.01,-0.031,-5.6,-0.079,-0.3,-0.116,-1.7,1.5,10.49,-0.049,-0.025,5.6,0.025,-2.9,0.058,0.485,18,1
0,FLORIDA-STATE,DETROIT-MERCY,100,71,2016,1,-1.3,-6.8,-0.025,-0.038,0,-0.025,-0.01,-10.7,-6,1.5,3.1,0.091,0.084,0.104,0.063,1.6,0.01,0.031,5.6,0.079,0.3,0.116,1.7,-1.5,-10.49,0.049,0.025,-5.6,-0.025,2.9,-0.058,-0.485,-18,0
0,DREXEL,NORTH-TEXAS,83,62,2016,1,8.6,-0.3,0.023,0.011,-0.051,0.02,-0.027,7.1,4.1,-1.7,-0.3,0.03,0.03,0.05,0.016,-1,-0.014,0.016,-1.8,0.021,-0.6,0.035,-0.2,-1.1,0.76,0.04,0.025,1.8,0.019,-1,0.013,0.014,1,1
0,DREXEL,NORTH-TEXAS,83,62,2016,1,-8.6,0.3,-0.023,-0.011,0.051,-0.02,0.027,-7.1,-4.1,1.7,0.3,-0.03,-0.03,-0.05,-0.016,1,0.014,-0.016,1.8,-0.021,0.6,-0.035,0.2,1.1,-0.76,-0.04,-0.025,-1.8,-0.019,1,-0.013,-0.014,-1,0
0,NORTH-CAROLINA-WILMINGTON,EAST-TENNESSEE-STATE,68,59,2016,1,-1.1,-5.4,0,-0.008,-0.115,-0.011,-0.085,7.9,1.5,-1.1,-2.5,0.039,0.061,0.024,0.015,0.4,-0.105,-0.016,1.5,0.034,-1.4,0.076,0.1,-2.3,1.56,0.059,-0.016,-1.5,-0.009,-5.6,0.013,0.058,2,1
0,NORTH-CAROLINA-WILMINGTON,EAST-TENNESSEE-STATE,68,59,2016,1,1.1,5.4,0,0.008,0.115,0.011,0.085,-7.9,-1.5,1.1,2.5,-0.039,-0.061,-0.024,-0.015,-0.4,0.105,0.016,-1.5,-0.034,1.4,-0.076,-0.1,2.3,-1.56,-0.059,0.016,1.5,0.009,5.6,-0.013,-0.058,-2,0
0,SAINT-PETERS,FAIRLEIGH-DICKINSON,84,58,2016,1,4.8,2.6,0.013,-0.004,-0.031,-0.064,-0.045,0,-2.4,-3.2,2.5,-0.03,-0.035,-0.139,-0.098,-7.7,0.065,-0.023,-2.8,-0.037,1.6,-0.025,-6.7,2,1.71,0.045,0.049,2.8,-0.001,-1.1,-0.027,0.272,12,1
0,SAINT-PETERS,FAIRLEIGH-DICKINSON,84,58,2016,1,-4.8,-2.6,-0.013,0.004,0.031,0.064,0.045,0,2.4,3.2,-2.5,0.03,0.035,0.139,0.098,7.7,-0.065,0.023,2.8,0.037,-1.6,0.025,6.7,-2,-1.71,-0.045,-0.049,-2.8,0.001,1.1,0.027,-0.272,-12,0
0,AIR-FORCE,FLORIDA-AM,87,62,2016,1,10.8,-3.4,0.031,0.013,0.008,0.058,0.027,7.1,0.6,8,3.2,0.013,0.001,-0.015,0,-8.8,0.06,0.002,-4.6,0.015,-0.9,0.019,-3.3,-0.3,12.85,0.089,0.015,4.6,0.036,-1.1,0.026,0.131,5,1
0,AIR-FORCE,FLORIDA-AM,87,62,2016,1,-10.8,3.4,-0.031,-0.013,-0.008,-0.058,-0.027,-7.1,-0.6,-8,-3.2,-0.013,-0.001,0.015,0,8.8,-0.06,-0.002,4.6,-0.015,0.9,-0.019,3.3,0.3,-12.85,-0.089,-0.015,-4.6,-0.036,1.1,-0.026,-0.131,-5,0
0,MERCER,GEORGIA-SOUTHERN,80,67,2016,1,14.3,-1.3,-0.008,0.003,-0.076,0.118,-0.013,3.7,9,6.8,-0.2,-0.011,-0.019,-0.006,0.023,-4.3,0.035,0.005,-7.2,0.001,-2.7,-0.028,-7,-3.1,1.91,-0.045,-0.012,7.2,0.005,0.6,0.003,-0.076,-3,1
0,MERCER,GEORGIA-SOUTHERN,80,67,2016,1,-14.3,1.3,0.008,-0.003,0.076,-0.118,0.013,-3.7,-9,-6.8,0.2,0.011,0.019,0.006,-0.023,4.3,-0.035,-0.005,7.2,-0.001,2.7,0.028,7,3.1,-1.91,0.045,0.012,-7.2,-0.005,-0.6,-0.003,0.076,3,0
0,GRAND-CANYON,MARIST,84,72,2016,1,6.5,0,-0.006,0.007,0.033,-0.06,-0.001,2.8,7.5,-4.4,-1.5,-0.048,-0.04,-0.069,-0.063,-5.9,0.003,-0.051,-6.1,-0.054,4.9,-0.034,2.1,3.9,-1.48,-0.079,-0.002,6.1,-0.012,-1.1,-0.009,0.46,14,1
0,GRAND-CANYON,MARIST,84,72,2016,1,-6.5,0,0.006,-0.007,-0.033,0.06,0.001,-2.8,-7.5,4.4,1.5,0.048,0.04,0.069,0.063,5.9,-0.003,0.051,6.1,0.054,-4.9,0.034,-2.1,-3.9,1.48,0.079,0.002,-6.1,0.012,1.1,0.009,-0.46,-14,0
0,GREEN-BAY,BOWLING-GREEN-STATE,77,61,2016,1,1.9,3.5,0.01,0.018,0.021,0.022,0.022,3.1,2,3.2,-2.8,-0.024,-0.032,-0.014,-0.03,0,0.026,0.018,-2.4,-0.031,-0.6,-0.055,4.1,0.5,-0.83,-0.032,-0.02,2.4,0.013,0.4,0.028,0.157,5,1
0,GREEN-BAY,BOWLING-GREEN-STATE,77,61,2016,1,-1.9,-3.5,-0.01,-0.018,-0.021,-0.022,-0.022,-3.1,-2,-3.2,2.8,0.024,0.032,0.014,0.03,0,-0.026,-0.018,2.4,0.031,0.6,0.055,-4.1,-0.5,0.83,0.032,0.02,-2.4,-0.013,-0.4,-0.028,-0.157,-5,0
0,KANSAS-STATE,HAMPTON,89,67,2016,1,11.5,0.2,0.067,0.054,0.069,-0.018,0.041,9.3,-2.2,11.2,1.4,-0.002,-0.003,-0.09,-0.044,3.6,-0.012,0.022,1.5,-0.001,1.2,-0.02,-3.4,4.5,20.4,0.027,0.046,-1.5,0.059,-0.1,0.065,0.148,7,1
0,KANSAS-STATE,HAMPTON,89,67,2016,1,-11.5,-0.2,-0.067,-0.054,-0.069,0.018,-0.041,-9.3,2.2,-11.2,-1.4,0.002,0.003,0.09,0.044,-3.6,0.012,-0.022,-1.5,0.001,-1.2,0.02,3.4,-4.5,-20.4,-0.027,-0.046,1.5,-0.059,0.1,-0.065,-0.148,-7,0
0,NEVADA,IONA,91,76,2016,1,4.6,3.3,-0.009,-0.006,0.103,-0.063,0.053,2.1,3.4,-1,-1.5,-0.017,-0.008,-0.052,-0.037,-5.9,0,-0.051,-4.2,-0.02,-1.4,0.016,-1.4,-1.7,4.5,0.002,-0.015,4.2,-0.008,-1.2,-0.001,0.171,6,1
0,NEVADA,IONA,91,76,2016,1,-4.6,-3.3,0.009,0.006,-0.103,0.063,-0.053,-2.1,-3.4,1,1.5,0.017,0.008,0.052,0.037,5.9,0,0.051,4.2,0.02,1.4,-0.016,1.4,1.7,-4.5,-0.002,0.015,-4.2,0.008,1.2,0.001,-0.171,-6,0
0,SOUTH-ALABAMA,JACKSONVILLE,71,58,2016,1,0.8,5,-0.066,-0.039,0.048,-0.081,0.005,-10.1,0.6,3.8,-0.1,-0.043,-0.033,0.05,0.045,3.2,-0.024,-0.027,1.8,-0.028,1.4,-0.043,0.3,-1,5.55,-0.053,-0.085,-1.8,-0.065,-0.2,-0.021,-0.077,-3,1
0,SOUTH-ALABAMA,JACKSONVILLE,71,58,2016,1,-0.8,-5,0.066,0.039,-0.048,0.081,-0.005,10.1,-0.6,-3.8,0.1,0.043,0.033,-0.05,-0.045,-3.2,0.024,0.027,-1.8,0.028,-1.4,0.043,-0.3,1,-5.55,0.053,0.085,1.8,0.065,0.2,0.021,0.077,3,0
0,FORDHAM,LIPSCOMB,85,69,2016,1,-5.9,1.1,-0.071,-0.059,-0.144,0.003,-0.103,-15.1,-6.2,16.2,1.3,0.026,0.019,0.007,0.014,1.7,0.029,0.011,6.6,0.025,4.8,0.03,-9.2,5.8,5.81,-0.025,-0.032,-6.6,-0.073,-0.3,-0.089,-0.2,-7,1
0,FORDHAM,LIPSCOMB,85,69,2016,1,5.9,-1.1,0.071,0.059,0.144,-0.003,0.103,15.1,6.2,-16.2,-1.3,-0.026,-0.019,-0.007,-0.014,-1.7,-0.029,-0.011,-6.6,-0.025,-4.8,-0.03,9.2,-5.8,-5.81,0.025,0.032,6.6,0.073,0.3,0.089,0.2,7,0
0,BOSTON-UNIVERSITY,LONG-ISLAND-UNIVERSITY,86,69,2016,1,11.4,-1.5,0.032,0.008,-0.049,0.009,-0.03,0.3,-8.6,6.6,0.2,0.013,-0.002,-0.002,-0.008,-0.6,0.065,0.012,3.9,0.007,1.1,0.002,1.3,3.3,4.85,0.13,0.009,-3.9,0.025,-0.2,0.035,-0.062,-2,1
0,BOSTON-UNIVERSITY,LONG-ISLAND-UNIVERSITY,86,69,2016,1,-11.4,1.5,-0.032,-0.008,0.049,-0.009,0.03,-0.3,8.6,-6.6,-0.2,-0.013,0.002,0.002,0.008,0.6,-0.065,-0.012,-3.9,-0.007,-1.1,-0.002,-1.3,-3.3,-4.85,-0.13,-0.009,3.9,-0.025,0.2,-0.035,0.062,2,0
0,TEMPLE,MANHATTAN,88,67,2016,1,11,1.8,0.023,0.006,-0.146,-0.006,-0.108,6.7,-3.3,-6,0.8,-0.025,-0.023,-0.213,-0.147,2,0.026,-0.049,2.3,-0.036,-1.7,-0.004,-3.9,-0.1,7.7,0.07,0.027,-2.3,0.005,-5.2,0.007,0.187,6,1
0,TEMPLE,MANHATTAN,88,67,2016,1,-11,-1.8,-0.023,-0.006,0.146,0.006,0.108,-6.7,3.3,6,-0.8,0.025,0.023,0.213,0.147,-2,-0.026,0.049,-2.3,0.036,1.7,0.004,3.9,0.1,-7.7,-0.07,-0.027,2.3,-0.005,5.2,-0.007,-0.187,-6,0
0,WICHITA-STATE,MARYLAND-EASTERN-SHORE,116,79,2016,1,6.5,3.9,0.054,0.045,0.069,0.05,0.067,15.8,6.8,-7.2,-0.5,-0.085,-0.077,-0.051,-0.041,-9.8,0.004,-0.042,-9.7,-0.078,0,-0.098,-0.2,1.4,10.57,-0.016,0.061,9.7,0.059,-1.5,0.033,0.449,17,1
0,WICHITA-STATE,MARYLAND-EASTERN-SHORE,116,79,2016,1,-6.5,-3.9,-0.054,-0.045,-0.069,-0.05,-0.067,-15.8,-6.8,7.2,0.5,0.085,0.077,0.051,0.041,9.8,-0.004,0.042,9.7,0.078,0,0.098,0.2,-1.4,-10.57,0.016,-0.061,-9.7,-0.059,1.5,-0.033,-0.449,-17,0
0,MASSACHUSETTS,HOLY-CROSS,68,60,2016,1,-1.8,4,-0.006,0.01,0.002,-0.033,-0.01,0.8,8.7,-7.2,-2.4,-0.064,-0.04,0.141,0.096,-2.1,-0.143,0.002,-6.5,-0.044,-5.3,-0.104,11.5,-4.9,5.17,-0.034,-0.048,6.5,-0.01,1.5,0.04,-0.014,0,1
0,MASSACHUSETTS,HOLY-CROSS,68,60,2016,1,1.8,-4,0.006,-0.01,-0.002,0.033,0.01,-0.8,-8.7,7.2,2.4,0.064,0.04,-0.141,-0.096,2.1,0.143,-0.002,6.5,0.044,5.3,0.104,-11.5,4.9,-5.17,0.034,0.048,-6.5,0.01,-1.5,-0.04,0.014,0,0
0,DEPAUL,MILWAUKEE,77,59,2016,1,-7.1,4.2,-0.03,-0.011,0.08,0.075,0.08,-1.4,5,6.9,-2.1,0.003,0.001,0.071,0.061,3.7,0.007,0.008,-0.5,0.012,2.1,-0.003,3.9,2.6,9.95,-0.088,-0.022,0.5,-0.009,2,-0.027,-0.033,-2,1
0,DEPAUL,MILWAUKEE,77,59,2016,1,7.1,-4.2,0.03,0.011,-0.08,-0.075,-0.08,1.4,-5,-6.9,2.1,-0.003,-0.001,-0.071,-0.061,-3.7,-0.007,-0.008,0.5,-0.012,-2.1,0.003,-3.9,-2.6,-9.95,0.088,0.022,-0.5,0.009,-2,0.027,0.033,2,0
0,MISSOURI,TULANE,67,62,2016,1,-1.1,-4,-0.012,-0.012,0.044,-0.034,0.018,-0.3,-1.1,0.7,2.8,-0.041,-0.043,0.018,0.003,-2.3,0.05,-0.037,-0.8,-0.037,-0.4,-0.036,-0.6,0.2,2.48,0.022,-0.02,0.8,-0.011,-1.7,-0.002,0.056,2,1
0,MISSOURI,TULANE,67,62,2016,1,1.1,4,0.012,0.012,-0.044,0.034,-0.018,0.3,1.1,-0.7,-2.8,0.041,0.043,-0.018,-0.003,2.3,-0.05,0.037,0.8,0.037,0.4,0.036,0.6,-0.2,-2.48,-0.022,0.02,-0.8,0.011,1.7,0.002,-0.056,-2,0
0,MISSOURI-KANSAS-CITY,MURRAY-STATE,85,74,2016,1,-1.4,0.9,0.003,-0.002,0.006,-0.022,-0.004,-7.2,-4.3,1.6,-0.7,0.003,0.007,0.04,0.016,2,-0.004,-0.021,3,0.001,1.5,0.023,3.4,0.7,3.35,0.014,0.011,-3,-0.001,2.9,-0.008,0.029,2,1
0,MISSOURI-KANSAS-CITY,MURRAY-STATE,85,74,2016,1,1.4,-0.9,-0.003,0.002,-0.006,0.022,0.004,7.2,4.3,-1.6,0.7,-0.003,-0.007,-0.04,-0.016,-2,0.004,0.021,-3,-0.001,-1.5,-0.023,-3.4,-0.7,-3.35,-0.014,-0.011,3,0.001,-2.9,0.008,-0.029,-2,0
0,RUTGERS,NIAGARA,78,65,2016,1,-4.7,1.8,-0.026,-0.005,-0.015,-0.127,-0.052,-5.2,6.8,2.3,1.5,-0.03,-0.028,0.008,0.003,-0.9,0.026,-0.039,-3.4,-0.026,2.7,-0.016,-4.5,2.5,10.59,-0.073,-0.063,3.4,-0.042,0.8,0.008,0.152,5,1
0,RUTGERS,NIAGARA,78,65,2016,1,4.7,-1.8,0.026,0.005,0.015,0.127,0.052,5.2,-6.8,-2.3,-1.5,0.03,0.028,-0.008,-0.003,0.9,-0.026,0.039,3.4,0.026,-2.7,0.016,4.5,-2.5,-10.59,0.073,0.063,-3.4,0.042,-0.8,-0.008,-0.152,-5,0
0,SAN-DIEGO,NICHOLLS-STATE,81,72,2016,1,0.7,-10.5,-0.018,-0.02,-0.003,-0.018,-0.009,-3.5,-2.7,-8.6,0.8,-0.012,-0.01,0.013,0.008,-11,0.015,-0.032,-4,-0.01,-4.3,0.005,-7.4,-4.4,6.15,0.007,0.003,4,-0.019,-1,-0.037,-0.033,-1,1
0,SAN-DIEGO,NICHOLLS-STATE,81,72,2016,1,-0.7,10.5,0.018,0.02,0.003,0.018,0.009,3.5,2.7,8.6,-0.8,0.012,0.01,-0.013,-0.008,11,-0.015,0.032,4,0.01,4.3,-0.005,7.4,4.4,-6.15,-0.007,-0.003,-4,0.019,1,0.037,0.033,1,0
0,NORTH-CAROLINA-GREENSBORO,NAVY,72,59,2016,1,-3.5,3.8,0.057,0.042,-0.064,0.065,-0.021,10.3,-2.4,-5.8,-0.1,-0.031,-0.027,-0.038,-0.008,4.5,-0.031,0.002,1.6,-0.022,-3.5,-0.051,3.5,-0.7,1.29,0.01,0.075,-1.6,0.054,-1.7,0.023,0.214,9,1
0,NORTH-CAROLINA-GREENSBORO,NAVY,72,59,2016,1,3.5,-3.8,-0.057,-0.042,0.064,-0.065,0.021,-10.3,2.4,5.8,0.1,0.031,0.027,0.038,0.008,-4.5,0.031,-0.002,-1.6,0.022,3.5,0.051,-3.5,0.7,-1.29,-0.01,-0.075,1.6,-0.054,1.7,-0.023,-0.214,-9,0
0,NORTH-DAKOTA-STATE,HIGH-POINT,70,44,2016,1,-6,0.7,0.036,0.026,0.008,-0.033,-0.006,6,-3.3,0.9,-1.7,-0.014,-0.011,-0.019,-0.003,0.9,-0.034,0.017,1.2,-0.008,-2,-0.034,2,0.1,3.65,0.065,-0.009,-1.2,0.026,-2.1,0.054,0.149,4,1
0,NORTH-DAKOTA-STATE,HIGH-POINT,70,44,2016,1,6,-0.7,-0.036,-0.026,-0.008,0.033,0.006,-6,3.3,-0.9,1.7,0.014,0.011,0.019,0.003,-0.9,0.034,-0.017,-1.2,0.008,2,0.034,-2,-0.1,-3.65,-0.065,0.009,1.2,-0.026,2.1,-0.054,-0.149,-4,0
0,NORTHEASTERN,MAINE,80,72,2016,1,3.5,4.7,0.075,0.053,0.077,0.027,0.06,12.4,-1.3,0.6,2.2,-0.003,-0.006,-0.02,-0.022,-1.2,0.017,0.003,-1.2,-0.008,0.4,-0.008,-2,0.6,3.1,0.074,0.048,1.2,0.074,-0.1,0.074,0.265,8,1
0,NORTHEASTERN,MAINE,80,72,2016,1,-3.5,-4.7,-0.075,-0.053,-0.077,-0.027,-0.06,-12.4,1.3,-0.6,-2.2,0.003,0.006,0.02,0.022,1.2,-0.017,-0.003,1.2,0.008,-0.4,0.008,2,-0.6,-3.1,-0.074,-0.048,-1.2,-0.074,0.1,-0.074,-0.265,-8,0
0,WASHINGTON,NORTHERN-ARIZONA,92,58,2016,1,-10.5,7.4,0.036,0.042,-0.031,-0.029,-0.031,7.4,3.7,0.1,0.2,0.002,0.007,0.024,0.028,4.6,-0.085,0.062,-0.1,0.008,-0.7,-0.042,1.7,2.1,12.77,-0.066,0.034,0.1,0.026,-1.5,0.033,0.009,0,1
0,WASHINGTON,NORTHERN-ARIZONA,92,58,2016,1,10.5,-7.4,-0.036,-0.042,0.031,0.029,0.031,-7.4,-3.7,-0.1,-0.2,-0.002,-0.007,-0.024,-0.028,-4.6,0.085,-0.062,0.1,-0.008,0.7,0.042,-1.7,-2.1,-12.77,0.066,-0.034,-0.1,-0.026,1.5,-0.033,-0.009,0,0
0,NORTHERN-KENTUCKY,MIAMI-OH,79,70,2016,1,6.1,-4.7,0.041,0.022,-0.017,-0.011,-0.015,9.9,6.1,-3.8,2.6,-0.012,0.008,-0.084,-0.07,-5.2,-0.09,-0.022,-6,-0.021,-3,0.003,-0.8,-2.2,-0.74,0.066,0.041,6,0.032,-1.5,0.03,0.342,13,1
0,NORTHERN-KENTUCKY,MIAMI-OH,79,70,2016,1,-6.1,4.7,-0.041,-0.022,0.017,0.011,0.015,-9.9,-6.1,3.8,-2.6,0.012,-0.008,0.084,0.07,5.2,0.09,0.022,6,0.021,3,-0.003,0.8,2.2,0.74,-0.066,-0.041,-6,-0.032,1.5,-0.03,-0.342,-13,0
0,LEHIGH,PRINCETON,76,67,2016,1,-0.7,-1,0.018,0.029,0.082,0.034,0.072,-2.8,-1,4.2,-0.9,0.023,0.018,-0.042,-0.017,-0.2,0.008,0.015,-1.7,0.021,-1.4,0.022,5.2,-0.8,-1.46,-0.075,0.014,1.7,0.027,4.4,0.023,-0.142,-3,1
0,LEHIGH,PRINCETON,76,67,2016,1,0.7,1,-0.018,-0.029,-0.082,-0.034,-0.072,2.8,1,-4.2,0.9,-0.023,-0.018,0.042,0.017,0.2,-0.008,-0.015,1.7,-0.021,1.4,-0.022,-5.2,0.8,1.46,0.075,-0.014,-1.7,-0.027,-4.4,-0.023,0.142,3,0
0,AKRON,RADFORD,88,41,2016,1,1.7,-0.5,0.074,0.053,0.072,0.017,0.054,15.2,-4.5,-1.2,-4,0,-0.002,0.029,0.025,1.4,0.008,0.008,2.3,0.004,1.5,-0.006,2.3,0.9,3.37,0.087,0.027,-2.3,0.071,-3.6,0.097,0.312,13,1
0,AKRON,RADFORD,88,41,2016,1,-1.7,0.5,-0.074,-0.053,-0.072,-0.017,-0.054,-15.2,4.5,1.2,4,0,0.002,-0.029,-0.025,-1.4,-0.008,-0.008,-2.3,-0.004,-1.5,0.006,-2.3,-0.9,-3.37,-0.087,-0.027,2.3,-0.071,3.6,-0.097,-0.312,-13,0
0,RICHMOND,ROBERT-MORRIS,81,69,2016,1,15.3,-1.3,0.088,0.071,-0.097,0.065,-0.042,13.9,-8.7,2.8,-1.6,0.015,0.004,-0.079,-0.04,-0.6,0.048,0.024,2.4,0.013,-3.1,0.008,-0.2,-1.9,8.41,0.082,0.023,-2.4,0.077,-3.8,0.118,0.205,8,1
0,RICHMOND,ROBERT-MORRIS,81,69,2016,1,-15.3,1.3,-0.088,-0.071,0.097,-0.065,0.042,-13.9,8.7,-2.8,1.6,-0.015,-0.004,0.079,0.04,0.6,-0.048,-0.024,-2.4,-0.013,3.1,-0.008,0.2,1.9,-8.41,-0.082,-0.023,2.4,-0.077,3.8,-0.118,-0.205,-8,0
0,MISSISSIPPI,SAINT-JOSEPHS,81,68,2016,1,4.3,0.6,0.022,0.005,0.027,0.102,0.061,6.4,4,1.2,2.5,-0.014,-0.008,0.031,0.013,3.4,-0.047,0.014,-1.5,-0.013,0.4,-0.036,3.7,2.2,4.3,0.08,0.023,1.5,0.038,1.8,0.011,0.256,11,1
